Imports
Period,Commodity,Province,Country,State,Value ($),Quantity,Unit of measure
2024-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,12088,842,Weight in kilograms
2024-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Ohio,301,27,Weight in kilograms
2024-09-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,15114280,1217750,Weight in kilograms
2024-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Chile",N/A,14,0,Weight in kilograms
2024-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,15031341,1191596,Weight in kilograms
2024-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Pennsylvania,3771,838,Weight in kilograms
2024-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,245816,35927,Weight in kilograms
2024-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,168710,36952,Weight in kilograms
2024-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Minnesota,1520,113,Weight in kilograms
2025-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,41656586,3182211,Weight in kilograms
2025-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,39212331,2758226,Weight in kilograms
2025-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Michigan,8,2,Weight in kilograms
2025-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,1352620,90172,Weight in kilograms
2025-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,63063,15870,Weight in kilograms
2025-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,28173,2111,Weight in kilograms
2025-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,1359,40,Weight in kilograms
2025-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,24018928,2207954,Weight in kilograms
2025-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,27560430,2225563,Weight in kilograms
2025-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,150116,31483,Weight in kilograms
2025-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Georgia,108483,10788,Weight in kilograms
2025-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,1263959,118830,Weight in kilograms
2025-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,153677,23673,Weight in kilograms
2025-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,57450,3993,Weight in kilograms
2025-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,139675,17572,Weight in kilograms
2025-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,407025,41916,Weight in kilograms
2023-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,12520,1960,Weight in kilograms
2023-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,52105360,4103670,Weight in kilograms
2023-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,217364,37071,Weight in kilograms
2023-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",New Jersey,35299,4567,Weight in kilograms
2023-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,115704,13888,Weight in kilograms
2023-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,2099,166,Weight in kilograms
2023-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",South Dakota,17644,4355,Weight in kilograms
2023-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,12446,986,Weight in kilograms
2023-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,413806,38447,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,2355159,205014,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",New Jersey,2245,97,Weight in kilograms
2023-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Wisconsin,27027,1176,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,43472,4811,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Georgia,187952,18707,Weight in kilograms
2023-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Michigan,36039,1969,Weight in kilograms
2023-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,514836,61087,Weight in kilograms
2024-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,43132404,3369889,Weight in kilograms
2024-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Michigan,128200,4197,Weight in kilograms
2024-05-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,235491,36419,Weight in kilograms
2024-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,33258,3722,Weight in kilograms
2024-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Sri Lanka",N/A,168,21,Weight in kilograms
2024-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,5652848,451139,Weight in kilograms
2024-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Michigan,2980,408,Weight in kilograms
2024-09-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,751864,91108,Weight in kilograms
2024-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,179498,35765,Weight in kilograms
2024-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Michigan,69,1,Weight in kilograms
2025-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,516653,44708,Weight in kilograms
2025-04-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,2051392,139855,Weight in kilograms
2025-04-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,48655693,3852629,Weight in kilograms
2024-11-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,224197,53880,Weight in kilograms
2025-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,7119543,2161335,Weight in kilograms
2025-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,9220572,920221,Weight in kilograms
2025-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,94622,9172,Weight in kilograms
2025-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,2847728,203751,Weight in kilograms
2023-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,2485189,239565,Weight in kilograms
2023-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,34809837,2590341,Weight in kilograms
2023-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,13145266,1040381,Weight in kilograms
2023-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Wisconsin,21028,1662,Weight in kilograms
2023-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",South Carolina,8905,697,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,3111804,1474139,Weight in kilograms
2023-09-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Peru",N/A,109,9,Weight in kilograms
2023-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,1658949,145301,Weight in kilograms
2023-11-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,6452429,577602,Weight in kilograms
2023-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Maryland,33713,3919,Weight in kilograms
2023-12-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,4371035,323540,Weight in kilograms
2024-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Oregon,40,13,Weight in kilograms
2024-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Texas,194796,18715,Weight in kilograms
2024-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,3275,225,Weight in kilograms
2024-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Wisconsin,5186,196,Weight in kilograms
2023-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Oregon,497,49,Weight in kilograms
2024-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,12630,2609,Weight in kilograms
2024-02-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Idaho,3,0,Weight in kilograms
2024-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,2590836,188498,Weight in kilograms
2024-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Massachusetts,108,4,Weight in kilograms
2024-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",New Jersey,69976,14098,Weight in kilograms
2024-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Georgia,752210,102739,Weight in kilograms
2024-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,856318,117106,Weight in kilograms
2024-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",South Carolina,7358,1393,Weight in kilograms
2024-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Georgia,491,88,Weight in kilograms
2024-09-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",New York,4,0,Weight in kilograms
2025-01-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,2849289,188511,Weight in kilograms
2025-04-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,5971,378,Weight in kilograms
2025-03-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,33198,2939,Weight in kilograms
2025-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",New York,64893,4409,Weight in kilograms
2025-07-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",California,24739645,1969014,Weight in kilograms
2025-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Florida,21279,1633,Weight in kilograms
2025-06-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,9615,858,Weight in kilograms
2025-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,26457,1642,Weight in kilograms
2025-08-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",North Carolina,253380,16024,Weight in kilograms
2025-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,40102153,3916252,Weight in kilograms
2025-11-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Mexico",N/A,46660431,4380065,Weight in kilograms
2025-11-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Washington,70026,13056,Weight in kilograms
2025-09-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"United States",Colorado,6745,441,Weight in kilograms
2025-10-01,"0810.20 - Raspberries, blackberries, mulberries and loganberries, fresh",Canada,"Guatemala",N/A,45764,9628,Weight in kilograms


How to cite: Statistics Canada. Canadian International Merchandise Trade Web Application
https://www150.statcan.gc.ca/n1/pub/71-607-x/71-607-x2021004-eng.htm
Accessed date: 2026-02-24
